base_id	name	category_id	subgroup	confidence	source	observed_version	status
7014	ピッキングツール	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7015	ロケットブーツ	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7017	ルナストーン	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7018	雪女の結晶	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7019	生命の果実	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7020	成長と財産の宝珠	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7023	不死身の薬	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7024	アイテムでるでる	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7025	隠れ蓑	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7026	貯金箱	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7027	パワードギブス	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7028	危険な薬	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7029	サキュバスリップ	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7030	なぞなぞ	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7031	氷のオーブ	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7032	特権階級章	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7033	騎士の勲章	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7034	竜薬	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7037	金のガチョウ	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7039	八咫鏡	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7041	大天使の羽根	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7042	狂宴の杯	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7043	ロケットブースター	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7044	炎を司る悪魔像	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7045	悪魔の吐息	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7047	招き猫	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7048	ドラゴンオーブ	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7049	魔神像	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7050	竜人の秘薬	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7051	怪力の薬	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7052	屈せぬ心	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7053	ブレイブハート	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7054	反魂香	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7055	八岐の勾玉	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7056	大蛇の血	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7057	天駆ける戦車	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7058	国崩しの宝珠	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7201	力の指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7202	精神の指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7203	知恵の指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7204	体力の指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7205	敏捷の指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7206	運の指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7207	守りの指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7208	保護の指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7209	みかわしの指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7210	癒しの指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7211	悪魔の指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7212	王家の指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7213	やすらぎの指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7214	ニーベルングの指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7215	竜王の指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7216	生贄の指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7219	支配者の指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7223	神獣の指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
7226	ソロモンの指輪	14	Oth	confirmed	ipa-v5.10-static	5.10	selectable
